Student ID,Age,Gender,Grade Level,Parental Education Level,Household Income,School Type,School Location,Average Exam Score,Attendance Rate,Internet Access at Home,Participation in Extracurricular Activities,Special Education Needs
S01433,16,Non-binary,Grade 12,High School,60k-100k,Public,Urban,51.5,88.4,Yes,Yes,No
S01434,11,Non-binary,Grade 2,Bachelor's,100k-150k,Private,Urban,77.4,87.1,Yes,No,No
S01435,8,Female,Grade 10,High School,<30k,Private,Rural,86.7,99.3,No,No,No
S01436,17,Female,Grade 3,Bachelor's,<30k,Public,Rural,83.5,85.4,No,No,Yes
S01437,10,Male,Grade 11,High School,<30k,Public,Urban,79.6,70.8,No,No,No
S01438,11,Female,Grade 10,Master's,30k-60k,Private,Urban,95.5,91.8,Yes,Yes,Yes
S01439,8,Male,Grade 6,Bachelor's,100k-150k,Public,Rural,78.1,95.4,No,Yes,No
S01440,6,Non-binary,Grade 7,Bachelor's,>150k,Private,Rural,71.3,71.1,No,No,Yes
S01441,15,Female,Grade 12,Bachelor's,>150k,Public,Rural,52.7,93.8,No,Yes,Yes
S01442,11,Non-binary,Grade 5,PhD,60k-100k,Public,Rural,81.1,97.3,Yes,Yes,Yes
S01443,7,Female,Grade 7,High School,>150k,Private,Urban,72,94.1,Yes,No,Yes
S01444,11,Female,Grade 8,Master's,100k-150k,Public,Urban,85.3,84.4,No,Yes,No
S01445,12,Male,Grade 11,High School,60k-100k,Private,Rural,99.7,99.2,Yes,No,Yes
S01446,16,Non-binary,Grade 4,High School,>150k,Public,Rural,90.2,83.3,No,No,No
S01447,15,Female,Grade 6,High School,30k-60k,Private,Rural,53.5,77.5,No,Yes,No
S01448,16,Male,Grade 3,Master's,60k-100k,Public,Urban,97.6,71.3,Yes,Yes,Yes
S01449,14,Female,Grade 6,High School,<30k,Private,Rural,88,85.9,No,Yes,Yes
S01450,12,Female,Grade 1,High School,<30k,Private,Urban,94.6,99.4,No,No,Yes
S01451,17,Male,Grade 1,Master's,60k-100k,Private,Rural,81.7,93.4,Yes,Yes,Yes
S01452,8,Non-binary,Grade 11,Master's,100k-150k,Private,Rural,53.5,78.3,No,Yes,Yes
S01453,15,Non-binary,Grade 10,PhD,30k-60k,Public,Rural,99.2,99,No,Yes,Yes
S01454,9,Male,Grade 8,High School,<30k,Private,Urban,64.3,96.6,No,No,Yes
S01455,10,Female,Grade 11,Master's,<30k,Private,Rural,95.9,76.7,No,Yes,No
S01456,9,Non-binary,Grade 10,High School,100k-150k,Public,Urban,66.6,97.4,Yes,No,Yes
S01457,13,Male,Grade 5,Bachelor's,100k-150k,Public,Rural,89.9,88.4,No,No,No
S01458,8,Female,Grade 11,Master's,>150k,Private,Rural,95.9,93.5,No,No,No
S01459,14,Male,Grade 3,Master's,100k-150k,Private,Rural,51.3,84.4,Yes,Yes,Yes
S01460,6,Non-binary,Grade 8,High School,<30k,Private,Urban,93.3,95.7,No,Yes,Yes
S01461,16,Non-binary,Grade 9,Master's,<30k,Private,Rural,75.6,85,Yes,No,No
S01462,6,Male,Grade 7,Master's,>150k,Public,Urban,53.4,72.5,Yes,No,No
S01463,9,Non-binary,Grade 9,PhD,30k-60k,Public,Rural,80.1,94.5,No,Yes,No
S01464,6,Non-binary,Grade 8,PhD,>150k,Public,Rural,81.3,84.8,Yes,Yes,Yes
S01465,15,Female,Grade 10,PhD,30k-60k,Public,Rural,87.2,76,No,Yes,Yes
S01466,8,Female,Grade 8,PhD,<30k,Public,Urban,55.3,89.6,No,No,Yes
S01467,7,Non-binary,Grade 1,Master's,30k-60k,Public,Rural,64.7,86.5,Yes,No,No
S01468,7,Female,Grade 11,Master's,<30k,Public,Urban,97.6,84.2,No,Yes,Yes
S01469,14,Non-binary,Grade 7,PhD,30k-60k,Public,Urban,89.1,79.6,Yes,Yes,Yes
S01470,11,Female,Grade 12,PhD,<30k,Public,Urban,68.2,98,No,No,No
S01471,16,Male,Grade 11,Bachelor's,<30k,Public,Urban,56.6,94.5,Yes,Yes,Yes
S01472,10,Male,Grade 11,Master's,100k-150k,Private,Urban,79.6,92.3,No,Yes,No
S01473,12,Female,Grade 4,High School,>150k,Private,Urban,97.2,75.3,Yes,Yes,No
S01474,9,Male,Grade 7,PhD,60k-100k,Public,Rural,54.8,71.3,Yes,Yes,Yes
S01475,12,Male,Grade 10,Master's,<30k,Public,Rural,94.3,95.2,Yes,No,No
S01476,6,Non-binary,Grade 9,Master's,100k-150k,Public,Rural,60.5,94.8,Yes,Yes,Yes
S01477,15,Female,Grade 4,High School,>150k,Public,Urban,83.5,91.4,Yes,Yes,Yes
S01478,13,Male,Grade 9,High School,100k-150k,Public,Urban,90.7,87.9,No,No,No
S01479,15,Male,Grade 11,PhD,>150k,Private,Rural,53.1,92.8,Yes,Yes,Yes
S01480,9,Non-binary,Grade 5,High School,60k-100k,Public,Urban,55.8,80.4,No,Yes,No
S01481,16,Non-binary,Grade 11,PhD,>150k,Private,Urban,90.2,78.1,Yes,No,Yes
S01482,9,Non-binary,Grade 8,PhD,100k-150k,Public,Urban,70.7,87.3,Yes,No,Yes
S01483,10,Non-binary,Grade 7,Bachelor's,100k-150k,Public,Urban,75.7,97.9,No,Yes,Yes
S01484,9,Male,Grade 2,Master's,30k-60k,Private,Rural,86,84.5,Yes,No,No
S01485,15,Non-binary,Grade 9,Master's,60k-100k,Private,Urban,98.8,70.2,No,Yes,No
S01486,10,Male,Grade 11,Master's,100k-150k,Private,Rural,89.1,89,No,Yes,No
S01487,9,Non-binary,Grade 7,High School,30k-60k,Public,Rural,65.7,88.9,No,Yes,Yes
S01488,13,Male,Grade 3,Master's,100k-150k,Private,Urban,67.8,81.1,Yes,No,No
S01489,12,Female,Grade 2,PhD,60k-100k,Public,Urban,93.1,86.2,Yes,Yes,No
S01490,16,Female,Grade 12,Master's,>150k,Public,Urban,96.1,99.5,Yes,No,Yes
S01491,14,Non-binary,Grade 6,Master's,<30k,Private,Urban,91.1,98.9,No,No,No
S01492,17,Female,Grade 1,PhD,30k-60k,Public,Rural,57.1,72.7,No,No,Yes
S01493,7,Male,Grade 7,PhD,100k-150k,Private,Urban,94.7,89.3,Yes,Yes,No
S01494,16,Male,Grade 6,PhD,>150k,Private,Rural,65.7,93.7,Yes,No,No
S01495,14,Female,Grade 7,High School,100k-150k,Public,Rural,90.9,88.8,No,No,No
S01496,9,Non-binary,Grade 4,PhD,60k-100k,Public,Rural,77.4,93.1,Yes,Yes,Yes
S01497,7,Male,Grade 5,Master's,30k-60k,Public,Urban,63.8,74.4,Yes,No,No
S01498,12,Non-binary,Grade 6,Bachelor's,30k-60k,Public,Rural,92.2,89.4,Yes,No,No
S01499,12,Female,Grade 4,Master's,100k-150k,Public,Rural,64.7,85.7,No,Yes,Yes
S01500,17,Non-binary,Grade 2,High School,<30k,Private,Urban,71.1,75.3,No,No,No
S01501,12,Female,Grade 3,Bachelor's,>150k,Public,Rural,99.1,89.7,No,No,No
S01502,12,Male,Grade 3,High School,60k-100k,Public,Urban,66.6,88.1,No,No,Yes
S01503,8,Female,Grade 4,Bachelor's,60k-100k,Public,Rural,89.4,76.2,Yes,Yes,No
S01504,10,Male,Grade 9,PhD,<30k,Public,Rural,85.8,95.1,Yes,No,No
S01505,16,Female,Grade 3,High School,60k-100k,Public,Urban,95.5,76,Yes,Yes,Yes
S01506,8,Male,Grade 4,High School,60k-100k,Private,Rural,79.4,90.3,Yes,No,Yes
S01507,16,Female,Grade 3,Bachelor's,<30k,Private,Urban,54.6,84.8,Yes,No,No
S01508,13,Non-binary,Grade 7,Master's,<30k,Public,Urban,98,91.7,No,No,Yes
S01509,13,Male,Grade 7,High School,100k-150k,Public,Urban,55.9,80.6,No,No,No
S01510,14,Male,Grade 7,High School,60k-100k,Private,Rural,56.7,86.2,Yes,No,No
S01511,8,Female,Grade 12,Master's,<30k,Public,Rural,71.9,76.4,Yes,Yes,Yes
S01512,11,Male,Grade 8,High School,>150k,Public,Rural,71.9,84.8,No,No,No
S01513,6,Female,Grade 7,Master's,60k-100k,Private,Rural,92.2,88.3,Yes,Yes,Yes
S01514,14,Female,Grade 10,PhD,100k-150k,Public,Rural,52.4,98.4,Yes,No,Yes
S01515,7,Male,Grade 2,Master's,<30k,Public,Urban,69.6,96.1,Yes,Yes,No
S01516,17,Male,Grade 12,High School,<30k,Public,Urban,62.3,94.5,No,Yes,Yes
S01517,12,Male,Grade 2,Bachelor's,100k-150k,Public,Rural,78.1,82.9,No,Yes,No
S01518,15,Female,Grade 3,High School,100k-150k,Private,Urban,84.6,98.6,Yes,No,Yes
S01519,10,Female,Grade 1,Bachelor's,60k-100k,Private,Urban,84.4,91,No,Yes,Yes
S01520,7,Non-binary,Grade 9,Master's,30k-60k,Private,Urban,88.7,81.4,Yes,No,No
S01521,17,Non-binary,Grade 4,High School,60k-100k,Public,Rural,87,71.2,Yes,No,Yes
S01522,17,Male,Grade 6,Master's,60k-100k,Private,Rural,98.1,81.3,Yes,No,Yes
S01523,10,Non-binary,Grade 11,PhD,30k-60k,Public,Urban,65.6,70.9,No,Yes,Yes
S01524,14,Female,Grade 8,PhD,60k-100k,Public,Urban,77.3,85.2,Yes,Yes,No
S01525,6,Female,Grade 10,Bachelor's,<30k,Private,Rural,80.6,77.4,No,No,Yes
S01526,14,Male,Grade 9,Master's,100k-150k,Private,Urban,71.3,81.5,Yes,No,No
S01527,10,Female,Grade 2,PhD,>150k,Private,Rural,89.7,99.2,No,No,Yes
S01528,9,Non-binary,Grade 2,Master's,30k-60k,Private,Urban,73.7,99.5,No,Yes,No
S01529,10,Male,Grade 3,Master's,60k-100k,Public,Rural,84.9,84.2,Yes,No,No
S01530,8,Non-binary,Grade 8,Master's,>150k,Private,Rural,50.3,73.9,No,Yes,Yes
S01531,16,Female,Grade 9,Bachelor's,>150k,Public,Rural,98.9,81.8,No,No,Yes
S01532,12,Female,Grade 2,Master's,60k-100k,Private,Rural,81.8,86.9,No,Yes,No
S01533,17,Male,Grade 1,PhD,60k-100k,Public,Urban,95.8,72.6,No,Yes,No
S01534,15,Non-binary,Grade 6,PhD,100k-150k,Public,Rural,91.1,77.3,No,Yes,No
S01535,11,Male,Grade 7,PhD,<30k,Public,Urban,55.7,78,No,No,Yes
S01536,15,Non-binary,Grade 6,PhD,100k-150k,Public,Urban,72.1,86.2,No,Yes,Yes
S01537,11,Female,Grade 3,Bachelor's,<30k,Public,Urban,55.2,94.5,No,Yes,Yes
S01538,16,Female,Grade 3,Master's,<30k,Private,Urban,51.4,99.3,Yes,No,Yes
S01539,12,Male,Grade 7,Master's,60k-100k,Private,Urban,78.7,84.1,Yes,Yes,No
S01540,17,Female,Grade 9,High School,30k-60k,Private,Rural,69.8,97.7,Yes,No,No
S01541,16,Male,Grade 5,PhD,30k-60k,Private,Rural,58.9,73.5,No,Yes,No
S01542,9,Male,Grade 4,Master's,60k-100k,Private,Rural,50.8,79.3,No,No,Yes
S01543,17,Non-binary,Grade 1,Bachelor's,>150k,Public,Urban,54.7,98.9,No,Yes,No
S01544,8,Female,Grade 8,Master's,100k-150k,Private,Urban,69.8,72.7,No,No,Yes
S01545,13,Non-binary,Grade 5,Master's,>150k,Public,Rural,95.5,84.7,No,Yes,No
S01546,16,Male,Grade 7,High School,>150k,Private,Rural,88.3,89.5,Yes,No,No
S01547,16,Non-binary,Grade 7,High School,>150k,Private,Urban,76,89.6,Yes,Yes,Yes
S01548,13,Non-binary,Grade 7,Bachelor's,60k-100k,Public,Rural,91.3,74.6,No,No,Yes
S01549,10,Male,Grade 6,Bachelor's,<30k,Private,Urban,87.3,73,No,Yes,No
S01550,13,Male,Grade 5,PhD,30k-60k,Public,Rural,84.1,84.3,Yes,Yes,No
S01551,8,Male,Grade 10,Bachelor's,>150k,Public,Urban,60.5,96.3,Yes,Yes,No
S01552,13,Female,Grade 9,Bachelor's,100k-150k,Public,Urban,59.3,91.3,No,Yes,Yes
S01553,10,Female,Grade 7,Master's,>150k,Private,Urban,63.9,88.6,Yes,No,Yes
S01554,12,Male,Grade 10,Bachelor's,>150k,Public,Urban,65.8,83.9,No,Yes,No
S01555,17,Female,Grade 7,PhD,30k-60k,Public,Rural,71.8,96.8,No,Yes,Yes
S01556,12,Non-binary,Grade 9,High School,30k-60k,Public,Urban,83.5,85.3,Yes,Yes,Yes
S01557,11,Female,Grade 9,Master's,>150k,Private,Urban,69.7,91.4,No,No,Yes
S01558,14,Male,Grade 9,Master's,30k-60k,Private,Rural,99,89.7,No,No,No
S01559,12,Male,Grade 6,PhD,>150k,Public,Rural,94.8,90.1,No,No,Yes
S01560,13,Non-binary,Grade 5,High School,<30k,Private,Urban,75.6,97.2,No,No,No
S01561,8,Non-binary,Grade 6,Master's,30k-60k,Public,Rural,83.2,77,Yes,Yes,No
S01562,14,Female,Grade 12,Bachelor's,60k-100k,Private,Urban,99.7,83.5,Yes,No,Yes
S01563,10,Non-binary,Grade 7,Master's,100k-150k,Private,Rural,62.2,72.2,No,No,Yes
S01564,10,Non-binary,Grade 4,PhD,<30k,Public,Urban,50.1,90.8,Yes,Yes,Yes
S01565,6,Non-binary,Grade 12,High School,100k-150k,Public,Urban,58.6,97.2,No,No,No
S01566,11,Male,Grade 12,Bachelor's,30k-60k,Private,Rural,79.4,98.9,No,Yes,Yes
S01567,15,Non-binary,Grade 9,Master's,30k-60k,Private,Urban,61.4,91.2,No,Yes,Yes
S01568,12,Non-binary,Grade 1,Master's,<30k,Private,Rural,98.6,93.4,No,No,No
S01569,17,Female,Grade 3,PhD,60k-100k,Public,Urban,93.7,96.8,Yes,No,Yes
S01570,11,Non-binary,Grade 6,Master's,<30k,Public,Urban,97.2,79.3,No,Yes,Yes
S01571,9,Non-binary,Grade 6,Bachelor's,<30k,Public,Rural,53.4,99.5,No,Yes,No
S01572,15,Non-binary,Grade 9,Master's,30k-60k,Private,Urban,55.8,78.1,No,No,No
S01573,16,Male,Grade 11,High School,<30k,Private,Rural,74.4,75.3,No,No,Yes
S01574,10,Female,Grade 12,High School,100k-150k,Public,Urban,63.5,94,Yes,No,Yes
S01575,13,Non-binary,Grade 4,Master's,100k-150k,Private,Urban,98.2,82.3,No,No,No
S01576,9,Female,Grade 12,Bachelor's,<30k,Private,Rural,67.9,73.2,Yes,No,No
S01577,10,Non-binary,Grade 11,PhD,<30k,Private,Urban,81.8,78.4,Yes,No,Yes
S01578,17,Non-binary,Grade 4,Bachelor's,30k-60k,Public,Rural,80.5,87.7,No,Yes,Yes
S01579,6,Non-binary,Grade 11,Bachelor's,30k-60k,Private,Rural,68.9,91.6,No,Yes,Yes
S01580,15,Male,Grade 4,Master's,60k-100k,Private,Rural,56.9,79.7,Yes,No,Yes
S01581,16,Non-binary,Grade 2,Master's,30k-60k,Public,Rural,72.8,75.2,No,Yes,Yes
S01582,12,Male,Grade 3,High School,30k-60k,Public,Rural,81.6,76,Yes,No,No
S01583,10,Non-binary,Grade 8,Master's,30k-60k,Public,Urban,51.1,96.5,No,No,No
S01584,8,Non-binary,Grade 4,Bachelor's,<30k,Private,Rural,64.5,96.5,Yes,No,No
S01585,8,Female,Grade 6,Master's,100k-150k,Public,Rural,56.3,79.5,No,No,Yes
S01586,17,Male,Grade 5,PhD,100k-150k,Private,Urban,82.6,91.2,No,No,No
S01587,7,Non-binary,Grade 5,Master's,>150k,Public,Rural,54.1,95.8,No,Yes,Yes
S01588,8,Male,Grade 5,Master's,<30k,Public,Urban,96.2,70.7,No,Yes,Yes
S01589,10,Non-binary,Grade 5,PhD,100k-150k,Private,Urban,75.3,73.5,No,Yes,Yes
S01590,17,Male,Grade 6,Bachelor's,>150k,Private,Urban,66.2,74,No,Yes,Yes
S01591,13,Female,Grade 1,PhD,60k-100k,Private,Urban,67.6,78.5,Yes,No,Yes
S01592,13,Female,Grade 4,Master's,<30k,Private,Rural,80.8,87.4,Yes,Yes,No
S01593,6,Male,Grade 1,PhD,>150k,Private,Urban,54.3,85.6,No,Yes,Yes
S01594,17,Female,Grade 9,Bachelor's,>150k,Private,Rural,80.2,88.3,No,No,Yes
S01595,8,Non-binary,Grade 11,High School,30k-60k,Public,Rural,60.8,92.5,No,Yes,Yes
S01596,7,Male,Grade 6,PhD,>150k,Public,Urban,61.7,91.7,No,No,No
S01597,12,Female,Grade 2,Master's,30k-60k,Private,Urban,63.7,95.1,Yes,Yes,No
S01598,12,Female,Grade 7,Master's,>150k,Public,Urban,85.9,82.3,Yes,No,Yes
S01599,15,Non-binary,Grade 6,High School,60k-100k,Private,Urban,83.1,82.9,Yes,Yes,No
S01600,12,Female,Grade 11,Master's,60k-100k,Private,Urban,93.5,80.8,Yes,Yes,Yes
S01601,13,Female,Grade 5,High School,100k-150k,Private,Urban,95.5,79.1,No,Yes,Yes
S01602,6,Female,Grade 10,High School,60k-100k,Private,Rural,89.4,93.3,No,Yes,Yes
S01603,11,Male,Grade 8,PhD,60k-100k,Private,Urban,75.6,74.9,No,Yes,No
S01604,6,Non-binary,Grade 10,PhD,30k-60k,Private,Rural,80.3,73.5,Yes,No,Yes
S01605,17,Female,Grade 6,Master's,<30k,Private,Rural,60.3,71.3,Yes,Yes,No
S01606,12,Non-binary,Grade 9,Master's,60k-100k,Public,Urban,85.7,81.8,Yes,Yes,No
S01607,13,Male,Grade 10,High School,>150k,Private,Rural,97.8,98.6,No,Yes,Yes
S01608,17,Non-binary,Grade 6,Master's,30k-60k,Public,Urban,72,89.3,Yes,Yes,No
S01609,13,Female,Grade 12,Bachelor's,<30k,Private,Urban,97.6,76.4,Yes,Yes,Yes
S01610,17,Female,Grade 4,Bachelor's,100k-150k,Public,Urban,94.4,93.2,No,No,No
S01611,10,Non-binary,Grade 9,Master's,100k-150k,Private,Urban,68.6,78.4,Yes,No,No
S01612,15,Female,Grade 2,PhD,<30k,Private,Urban,69.9,92,Yes,Yes,No
S01613,17,Female,Grade 4,Master's,<30k,Private,Urban,88,74.5,Yes,No,Yes
S01614,15,Female,Grade 10,Bachelor's,60k-100k,Public,Rural,63.6,84.5,Yes,Yes,Yes
S01615,8,Female,Grade 4,Master's,60k-100k,Private,Urban,81.7,73.7,No,Yes,No
S01616,9,Male,Grade 3,Bachelor's,30k-60k,Public,Urban,65.6,76.9,Yes,No,No
S01617,17,Female,Grade 12,PhD,30k-60k,Private,Urban,79.6,82.8,No,Yes,No
S01618,16,Non-binary,Grade 12,High School,<30k,Private,Urban,60.3,89.8,No,Yes,No
S01619,9,Female,Grade 8,High School,<30k,Private,Urban,66.9,74.3,Yes,No,Yes
S01620,8,Female,Grade 7,High School,<30k,Public,Rural,71.4,88.8,No,No,Yes
S01621,10,Female,Grade 2,PhD,>150k,Private,Urban,54.5,88.6,Yes,Yes,Yes
S01622,11,Non-binary,Grade 9,PhD,60k-100k,Private,Rural,65,86.7,Yes,Yes,No
S01623,6,Female,Grade 10,Bachelor's,30k-60k,Public,Rural,71.1,99.7,No,Yes,No
S01624,17,Non-binary,Grade 8,High School,60k-100k,Public,Urban,97.2,78,No,Yes,No
S01625,11,Female,Grade 11,PhD,>150k,Public,Rural,62.8,88.2,No,Yes,No
S01626,16,Non-binary,Grade 6,High School,100k-150k,Private,Urban,65.9,83.2,Yes,Yes,No
S01627,9,Male,Grade 12,PhD,60k-100k,Private,Urban,76.6,99,No,No,Yes
S01628,15,Female,Grade 3,High School,>150k,Public,Rural,82.5,91.2,Yes,Yes,No
S01629,13,Non-binary,Grade 11,PhD,30k-60k,Private,Rural,86.3,83.2,No,No,Yes
S01630,6,Female,Grade 3,Master's,>150k,Private,Rural,56,77,No,Yes,Yes
S01631,6,Non-binary,Grade 6,Master's,>150k,Public,Urban,50.1,91.4,No,No,Yes
S01632,6,Female,Grade 12,PhD,>150k,Public,Rural,82.9,98,Yes,Yes,Yes
S01633,16,Male,Grade 7,Bachelor's,100k-150k,Public,Urban,53.3,96.9,Yes,No,Yes
S01634,16,Non-binary,Grade 10,High School,30k-60k,Private,Urban,95.2,86.2,Yes,Yes,Yes
S01635,9,Non-binary,Grade 7,Bachelor's,<30k,Private,Urban,79.6,71.5,No,Yes,No
S01636,6,Female,Grade 6,Master's,100k-150k,Public,Urban,77.7,86.3,No,Yes,Yes
S01637,9,Male,Grade 4,Bachelor's,>150k,Public,Urban,73.1,76.3,No,No,Yes
S01638,17,Female,Grade 9,High School,>150k,Private,Rural,52.3,97.9,Yes,Yes,Yes
S01639,9,Non-binary,Grade 7,Bachelor's,60k-100k,Private,Rural,75.9,88.4,No,Yes,Yes
S01640,11,Male,Grade 3,PhD,<30k,Public,Rural,72.7,95.5,No,Yes,Yes
S01641,9,Male,Grade 2,PhD,60k-100k,Private,Rural,59.1,94,No,Yes,No
S01642,9,Non-binary,Grade 2,Bachelor's,100k-150k,Private,Rural,67.1,89.8,Yes,Yes,Yes
S01643,11,Non-binary,Grade 12,High School,60k-100k,Public,Rural,53.4,78.2,No,Yes,Yes
S01644,15,Female,Grade 11,Bachelor's,30k-60k,Public,Rural,82,75.4,No,No,No
S01645,17,Male,Grade 6,Master's,30k-60k,Private,Rural,76.7,73.6,No,No,No
S01646,9,Non-binary,Grade 10,Master's,>150k,Private,Urban,76.9,89.8,No,No,Yes
S01647,13,Non-binary,Grade 10,Master's,>150k,Public,Urban,96.1,81.9,Yes,No,Yes
S01648,13,Non-binary,Grade 6,High School,>150k,Private,Urban,57.1,93.2,No,Yes,Yes
S01649,15,Male,Grade 2,Master's,<30k,Private,Urban,82.1,84.6,Yes,No,Yes
S01650,14,Non-binary,Grade 3,High School,<30k,Public,Rural,95.4,94.4,No,Yes,No
S01651,9,Female,Grade 9,Master's,30k-60k,Public,Rural,61.7,93,Yes,No,No
S01652,16,Non-binary,Grade 6,Bachelor's,30k-60k,Public,Urban,76.5,95.3,No,No,No
S01653,12,Non-binary,Grade 6,High School,>150k,Private,Urban,90.4,83.4,Yes,No,No
S01654,9,Female,Grade 8,Master's,30k-60k,Public,Rural,58.3,90.6,Yes,No,No
S01655,16,Male,Grade 11,PhD,30k-60k,Private,Urban,75.7,87.9,Yes,No,No
S01656,10,Female,Grade 6,High School,>150k,Private,Urban,77.6,87.2,No,No,Yes
S01657,17,Non-binary,Grade 11,Bachelor's,<30k,Private,Urban,79.8,81.5,No,Yes,Yes
S01658,13,Female,Grade 3,High School,<30k,Private,Urban,84.2,91.3,Yes,No,No
S01659,11,Female,Grade 9,Bachelor's,100k-150k,Private,Rural,54,86.6,Yes,Yes,Yes
S01660,10,Male,Grade 7,PhD,>150k,Private,Urban,94.8,82.2,No,No,No
S01661,15,Female,Grade 9,PhD,30k-60k,Private,Urban,92.8,79.5,No,Yes,No
S01662,8,Male,Grade 2,Bachelor's,60k-100k,Public,Urban,66.1,92.2,No,Yes,No
S01663,16,Non-binary,Grade 2,PhD,30k-60k,Private,Rural,53.8,94,No,No,Yes
S01664,10,Male,Grade 1,High School,60k-100k,Private,Urban,62.4,82.3,Yes,Yes,Yes
S01665,16,Non-binary,Grade 3,High School,>150k,Private,Urban,64.7,94.9,No,No,Yes
S01666,9,Male,Grade 7,High School,>150k,Public,Urban,72.6,95.1,Yes,Yes,Yes
S01667,7,Male,Grade 6,Master's,<30k,Public,Urban,97.1,89,No,Yes,Yes
S01668,6,Non-binary,Grade 6,High School,60k-100k,Public,Urban,95.8,78.8,No,No,No
S01669,11,Non-binary,Grade 8,High School,<30k,Public,Rural,74.6,93.2,Yes,Yes,Yes
S01670,9,Female,Grade 9,High School,<30k,Private,Rural,82.5,88.5,No,Yes,Yes
S01671,9,Female,Grade 11,High School,30k-60k,Private,Rural,84.7,86.1,Yes,No,No
S01672,14,Female,Grade 10,Master's,<30k,Public,Rural,84.9,95.3,Yes,No,Yes
S01673,16,Female,Grade 5,PhD,>150k,Private,Rural,60.6,82.6,Yes,Yes,Yes
S01674,8,Male,Grade 9,Bachelor's,<30k,Public,Rural,78.9,79.3,No,Yes,Yes
S01675,10,Non-binary,Grade 3,Master's,100k-150k,Private,Rural,53.3,70.4,No,Yes,Yes
S01676,17,Male,Grade 10,Master's,>150k,Private,Rural,79.1,78.6,Yes,Yes,Yes
S01677,16,Male,Grade 11,Bachelor's,30k-60k,Public,Rural,62.7,70.5,No,Yes,No
S01678,12,Non-binary,Grade 9,PhD,100k-150k,Public,Rural,86.8,81.4,Yes,Yes,No
S01679,16,Male,Grade 3,Master's,60k-100k,Public,Urban,98.1,87.7,Yes,Yes,No
S01680,6,Non-binary,Grade 6,PhD,<30k,Private,Urban,50.7,88.6,Yes,Yes,No
S01681,6,Male,Grade 12,PhD,60k-100k,Public,Urban,77.5,85.4,Yes,No,Yes
S01682,17,Non-binary,Grade 6,Bachelor's,>150k,Public,Rural,84.7,88.3,No,Yes,Yes
S01683,11,Non-binary,Grade 8,PhD,>150k,Private,Rural,89.9,94.5,Yes,Yes,No
S01684,14,Female,Grade 8,High School,30k-60k,Public,Rural,55.9,87.2,No,Yes,Yes
S01685,7,Male,Grade 9,High School,>150k,Private,Urban,81.2,90.5,No,No,Yes
S01686,7,Female,Grade 1,Master's,>150k,Private,Urban,92.6,79.5,Yes,Yes,Yes
S01687,11,Male,Grade 3,Bachelor's,60k-100k,Public,Urban,88.6,80.6,No,Yes,No
S01688,16,Male,Grade 11,High School,30k-60k,Public,Rural,66.6,73.3,Yes,Yes,Yes
S01689,6,Non-binary,Grade 6,High School,60k-100k,Public,Urban,92.5,85.9,No,Yes,Yes
S01690,9,Male,Grade 2,Master's,100k-150k,Private,Rural,56.2,76.8,Yes,No,Yes
S01691,6,Male,Grade 5,PhD,60k-100k,Private,Rural,96.9,84.3,No,Yes,No
S01692,11,Female,Grade 12,Master's,30k-60k,Public,Urban,87.3,89.9,Yes,Yes,Yes
S01693,9,Female,Grade 4,Bachelor's,<30k,Private,Urban,82.7,75.2,Yes,Yes,Yes
S01694,13,Female,Grade 12,Bachelor's,30k-60k,Public,Urban,64.7,99.4,Yes,Yes,No
S01695,6,Non-binary,Grade 6,Master's,60k-100k,Public,Urban,82,77.7,No,Yes,Yes
S01696,10,Female,Grade 10,Master's,<30k,Private,Rural,56.9,72,Yes,Yes,No
S01697,15,Non-binary,Grade 12,Bachelor's,100k-150k,Private,Rural,52.9,93.6,Yes,Yes,Yes
S01698,11,Male,Grade 6,Bachelor's,60k-100k,Public,Urban,70.8,97.3,Yes,Yes,Yes
S01699,7,Female,Grade 12,High School,>150k,Public,Rural,77.3,82.7,Yes,Yes,No
S01700,13,Female,Grade 4,Bachelor's,100k-150k,Public,Rural,53,94.4,No,Yes,Yes
S01701,17,Non-binary,Grade 11,High School,<30k,Private,Rural,62.4,80.4,No,Yes,Yes
S01702,6,Non-binary,Grade 4,Master's,30k-60k,Private,Urban,50.8,84.3,No,Yes,No
S01703,16,Male,Grade 10,PhD,100k-150k,Private,Rural,75.7,76.8,Yes,No,Yes
S01704,6,Male,Grade 2,High School,60k-100k,Private,Rural,52.4,78.6,No,No,No
S01705,14,Female,Grade 2,Master's,100k-150k,Private,Rural,92.4,91.6,Yes,Yes,Yes
S01706,9,Non-binary,Grade 9,Bachelor's,30k-60k,Public,Rural,68.8,93.9,No,No,No
S01707,6,Non-binary,Grade 3,Bachelor's,30k-60k,Public,Urban,52.2,80.2,No,No,No
S01708,8,Non-binary,Grade 6,Master's,>150k,Private,Rural,69.5,83.9,No,No,Yes
S01709,13,Male,Grade 3,PhD,30k-60k,Private,Urban,84.2,83.2,No,No,Yes
S01710,15,Male,Grade 12,PhD,<30k,Public,Rural,89.2,79.6,Yes,Yes,Yes
S01711,7,Female,Grade 7,High School,100k-150k,Private,Rural,98.4,99.7,No,Yes,No
S01712,8,Female,Grade 1,PhD,<30k,Public,Rural,77.7,94.3,Yes,No,Yes
S01713,17,Male,Grade 12,Bachelor's,>150k,Public,Rural,64,92.8,No,Yes,No
